redcount,greencount,bluecount,samecount,redgreen,redblue,greenblue,total,lat,lng
83366,33134,36699,431,3921,74,2375,160000,42.3638957453,-71.1400784895
77988,32350,41185,400,4886,71,3120,160000,42.3638998384,-71.1399952479
73760,33637,45413,574,4171,95,2350,160000,42.3639006,-71.1400545
77988,32350,41185,400,4886,71,3120,160000,42.3639016,-71.1401323
88413,36765,27524,417,4631,72,2178,160000,42.3639065136,-71.1401720411
73725,33265,45613,510,4486,77,2324,160000,42.3639065,-71.1399633
159931,0,0,0,69,0,0,160000,42.363907112,-71.1419336346
73760,33637,45413,574,4171,95,2350,160000,42.3639094338,-71.1399179495
88729,37519,27301,350,4005,50,2046,160000,42.3639105,-71.1402141
159931,0,0,0,69,0,0,160000,42.3639105,-71.1419347
79421,32676,41894,1009,4325,41,634,160000,42.3639124213,-71.0769723517
99142,16507,34451,933,6112,55,2800,160000,42.3639154,-71.1412092
90221,36369,26733,327,3608,44,2698,160000,42.3639160722,-71.1402783853
71662,33293,44826,217,5728,162,4112,160000,42.3639174,-71.1398694
88413,36765,27524,417,4631,72,2178,160000,42.3639194,-71.140308
52658,37707,56654,707,4704,36,7534,160000,42.3639205821,-71.1161943835
73360,32653,45634,219,4098,155,3881,160000,42.3639222187,-71.139827888
159931,0,0,0,69,0,0,160000,42.3639265481,-71.1411802022
159931,0,0,0,69,0,0,160000,42.3639273,-71.1431994
89640,36284,26881,351,4104,53,2687,160000,42.3639285047,-71.140389783
90221,36369,26733,327,3608,44,2698,160000,42.3639313,-71.1404139
159931,0,0,0,69,0,0,160000,42.363932029,-71.143195077
91119,35228,25597,344,4850,45,2817,160000,42.3639324015,-71.1404435214
71195,35285,44293,260,5766,140,3061,160000,42.3639353,-71.1397782
79734,32663,41675,923,4244,59,702,160000,42.3639382074,-71.0769442921
71662,33293,44826,217,5728,162,4112,160000,42.3639434018,-71.1397369213
159931,0,0,0,69,0,0,160000,42.3639439,-71.0727344
66328,31637,55317,411,4092,21,2194,160000,42.3639442,-71.1405252
98375,11667,45854,683,3097,48,276,160000,42.3639481917,-71.1465841921
69007,30170,53842,439,4629,38,1875,160000,42.3639518343,-71.1405780476
159931,0,0,0,69,0,0,160000,42.3639521,-71.1411006
159931,0,0,0,69,0,0,160000,42.3639547548,-71.1419368355
159931,0,0,0,69,0,0,160000,42.3639575252,-71.1410845461
159931,0,0,0,69,0,0,160000,42.3639606449,-71.07272853
71618,36340,43860,172,4381,184,3445,160000,42.363961,-71.139687
69007,30170,53842,439,4629,38,1875,160000,42.3639712672,-71.1407125738
71195,35285,44293,260,5766,140,3061,160000,42.3639713912,-71.1396501254
159931,0,0,0,69,0,0,160000,42.3639749,-71.1410147
24928,75869,49362,475,8688,32,646,160000,42.3639769565,-71.1177599667
159931,0,0,0,69,0,0,160000,42.363983332,-71.1407660528
159931,0,0,0,69,0,0,160000,42.3639848434,-71.1419458
159931,0,0,0,69,0,0,160000,42.3639863403,-71.1409715979
28017,70808,52589,240,7739,35,572,160000,42.363987,-71.1177574
159931,0,0,0,69,0,0,160000,42.3639907,-71.1408471
86233,24562,38244,208,5933,120,4700,160000,42.3639937,-71.1395891
159931,0,0,0,69,0,0,160000,42.3639937,-71.1409383
75987,29410,48988,1438,3715,31,431,160000,42.3639949,-71.0768928
159931,0,0,0,69,0,0,160000,42.3639957,-71.1409021
159931,0,0,0,69,0,0,160000,42.364001252,-71.1408016085
81825,26091,42050,253,5876,170,3735,160000,42.3640027196,-71.1395620964
159931,0,0,0,69,0,0,160000,42.3640056,-71.1419656
159931,0,0,0,69,0,0,160000,42.3640069019,-71.1408846494
159931,0,0,0,69,0,0,160000,42.3640116,-71.143139
159931,0,0,0,69,0,0,160000,42.3640168109,-71.1431352664
100547,9703,45834,522,3097,125,172,160000,42.3640208015,-71.1465116873
53845,39062,50091,3246,6814,6,6936,160000,42.3640218586,-71.1161956003
76524,29750,48327,1157,3803,47,392,160000,42.3640223062,-71.0768679103
100561,10206,44866,778,3280,106,203,160000,42.3640293,-71.1465021
86077,24542,38412,252,5925,112,4680,160000,42.3640363,-71.1394899
159931,0,0,0,69,0,0,160000,42.3640393599,-71.0726886013
86233,24562,38244,208,5933,120,4700,160000,42.3640445927,-71.1394705892
159931,0,0,0,69,0,0,160000,42.3640482,-71.1419897
159931,0,0,0,69,0,0,160000,42.364065,-71.0726763
159931,0,0,0,69,0,0,160000,42.3640749956,-71.1420082666
32584,60808,55829,826,8338,8,1607,160000,42.3640764783,-71.1177345334
35280,59126,55608,657,8500,10,819,160000,42.364077095,-71.1177246657
159931,0,0,0,69,0,0,160000,42.3640779,-71.1430867
38940,44205,60301,4726,8932,16,2880,160000,42.3640801,-71.1161963
86077,24542,38412,252,5925,112,4680,160000,42.3640871838,-71.139371382
100547,9703,45834,522,3097,125,172,160000,42.364098601,-71.146423925
159931,0,0,0,69,0,0,160000,42.3640991021,-71.143069975
71226,52860,29308,1170,4534,57,845,160000,42.364106405,-71.0767915285
37999,47792,58931,3786,9104,8,2380,160000,42.364123135,-71.116196817
159931,0,0,0,69,0,0,160000,42.3641348199,-71.0726428026
95761,23238,32782,619,4097,77,3426,160000,42.3641380675,-71.1392528639
159931,0,0,0,69,0,0,160000,42.3641560744,-71.0726163337
96291,23990,32387,533,4093,80,2626,160000,42.3641572,-71.1392083
159931,0,0,0,69,0,0,160000,42.3641582,-71.1430183
159931,0,0,0,69,0,0,160000,42.3641636165,-71.1430136862
159931,0,0,0,69,0,0,160000,42.3641651478,-71.1420707332
95623,11238,47805,372,4270,183,509,160000,42.3641764005,-71.1463361625
35373,40014,65393,3901,5990,38,9291,160000,42.364176,-71.1177091
36872,39892,65832,3667,5025,44,8668,160000,42.3641776975,-71.1177088329
30907,50312,65539,3400,6376,12,3454,160000,42.3641809673,-71.1162086681
159931,0,0,0,69,0,0,160000,42.3641823063,-71.1420656305
159931,0,0,0,69,0,0,160000,42.3641824,-71.072599
95761,23238,32782,619,4097,77,3426,160000,42.3641889513,-71.1391343457
71407,66477,17326,694,3834,14,248,160000,42.3641905037,-71.0767151465
82165,21544,43312,4255,7950,12,762,160000,42.3642008,-71.1162111
77349,18120,54016,448,7657,33,2377,160000,42.3642033,-71.1391075
77240,17045,55220,318,7440,20,2717,160000,42.3642105045,-71.139091747
159931,0,0,0,69,0,0,160000,42.3642206,-71.1429607
76275,21410,52354,449,6813,61,2638,160000,42.3642415,-71.1390025
159931,0,0,0,69,0,0,160000,42.364241872,-71.1429410643
40350,36379,66959,2401,4935,68,8908,160000,42.3642447627,-71.1176839786
159931,0,0,0,69,0,0,160000,42.3642471488,-71.0725563673
77349,18120,54016,448,7657,33,2377,160000,42.3642480394,-71.1389845252
96656,10116,48839,687,3371,36,295,160000,42.3642489366,-71.1462554702
98006,10342,47517,694,3100,28,313,160000,42.3642542,-71.1462484
159931,0,0,0,69,0,0,160000,42.3642553,-71.1421332
159931,0,0,0,69,0,0,160000,42.3642659031,-71.1421430152
159931,0,0,0,69,0,0,160000,42.3642668997,-71.0725234329
76879,21704,50871,398,7513,38,2597,160000,42.3642722,-71.1389014
73122,45174,32535,1899,6816,17,437,160000,42.3642746025,-71.0766387644
36032,50692,67415,1044,3303,16,1498,160000,42.3642783,-71.117693
98987,20642,32515,243,4816,72,2725,160000,42.3642799992,-71.1388757158
86522,22118,36273,5522,9035,35,495,160000,42.3642818346,-71.1162210363
99061,17447,34191,3346,5327,10,618,160000,42.3642861,-71.1161903
159931,0,0,0,69,0,0,160000,42.364286,-71.1428949
101004,20232,32073,323,2994,134,3240,160000,42.3642975,-71.1388074
159931,0,0,0,69,0,0,160000,42.3642997,-71.0724941
99072,17477,34246,2962,5590,10,643,160000,42.3643004755,-71.1161867946
159931,0,0,0,69,0,0,160000,42.3643018813,-71.1428789215
99206,21579,32616,250,3492,70,2787,160000,42.364306865,-71.1387726052
30663,49144,73812,1286,3351,211,1533,160000,42.3643119794,-71.1177103804
99213,20300,33130,284,4262,53,2758,160000,42.3643159,-71.1387294
89406,11197,53865,658,4446,94,334,160000,42.3643208244,-71.1461589135
101004,20232,32073,323,2994,134,3240,160000,42.3643283035,-71.1386768198
159931,0,0,0,69,0,0,160000,42.3643336,-71.1428212
91165,20381,39399,455,4435,25,4140,160000,42.3643346,-71.1386718
159931,0,0,0,69,0,0,160000,42.3643354196,-71.1422048548
39692,47712,65400,1385,4220,260,1331,160000,42.3643441,-71.1177107
159931,0,0,0,69,0,0,160000,42.3643495,-71.1422204
159931,0,0,0,69,0,0,160000,42.3643513995,-71.0724478657
159931,0,0,0,69,0,0,160000,42.3643526554,-71.1427916962
88108,23095,40587,440,3781,47,3942,160000,42.3643566419,-71.1386039059
70907,42757,37067,2458,6273,63,475,160000,42.3643587012,-71.0765623823
94486,18160,38768,512,3960,36,4078,160000,42.3643619,-71.1386091
159931,0,0,0,69,0,0,160000,42.3643693,-71.1427354
159931,0,0,0,69,0,0,160000,42.3643730681,-71.1422246529
159931,0,0,0,69,0,0,160000,42.3643764126,-71.072404602
159931,0,0,0,69,0,0,160000,42.3643832962,-71.142701762
74116,6333,77508,642,956,5,440,160000,42.3643857816,-71.1161660405
91165,20381,39399,455,4435,25,4140,160000,42.3643860191,-71.1385537054
68754,44418,37437,2027,6692,105,567,160000,42.3643875431,-71.0765397833
85415,12926,55900,421,5110,27,201,160000,42.3643927122,-71.1460623568
159931,0,0,0,69,0,0,160000,42.3643975,-71.07238
159931,0,0,0,69,0,0,160000,42.364401,-71.1426495
35345,44640,75706,1300,2109,261,639,160000,42.364413257,-71.1177113874
159931,0,0,0,69,0,0,160000,42.3644139,-71.1422915
159931,0,0,0,69,0,0,160000,42.3644145544,-71.1426127705
159931,0,0,0,69,0,0,160000,42.3644196802,-71.1422485926
159931,0,0,0,69,0,0,160000,42.3644248,-71.1425758
159931,0,0,0,69,0,0,160000,42.3644309708,-71.1385088476
159931,0,0,0,69,0,0,160000,42.3644376,-71.1423303
159931,0,0,0,69,0,0,160000,42.3644396,-71.1425101
159931,0,0,0,69,0,0,160000,42.3644406,-71.1385028
159931,0,0,0,69,0,0,160000,42.3644415606,-71.1425238982
75201,43015,32481,2268,6421,25,589,160000,42.3644428,-71.076486
159931,0,0,0,69,0,0,160000,42.3644476,-71.1424363
159931,0,0,0,69,0,0,160000,42.3644485,-71.14238
159931,0,0,0,69,0,0,160000,42.3644497907,-71.142299258
159931,0,0,0,69,0,0,160000,42.3644531253,-71.0723151038
159931,0,0,0,69,0,0,160000,42.3644543016,-71.1423744777
159931,0,0,0,69,0,0,160000,42.3644543359,-71.1424446842
84242,13336,56166,336,5390,32,498,160000,42.3644638702,-71.1459668871
85415,12926,55900,421,5110,27,201,160000,42.3644646,-71.1459658
159931,0,0,0,69,0,0,160000,42.3644682463,-71.072281911
74979,43787,31223,2414,6954,42,601,160000,42.3644697729,-71.0764597603
159931,0,0,0,69,0,0,160000,42.3644742335,-71.1384605509
56014,9425,91128,671,1922,4,836,160000,42.3644854633,-71.116141781
159931,0,0,0,69,0,0,160000,42.3644878,-71.0722548
159931,0,0,0,69,0,0,160000,42.364509,-71.1384224
17365,44632,92768,809,2616,201,1609,160000,42.3645145347,-71.1177123945
159931,0,0,0,69,0,0,160000,42.3645170671,-71.1384129176
54998,10636,91226,342,1964,4,830,160000,42.3645199,-71.1161334
91509,11058,50654,322,6126,49,282,160000,42.3645319851,-71.1458654436
159931,0,0,0,69,0,0,160000,42.3645389926,-71.0721838219
159931,0,0,0,69,0,0,160000,42.3645509982,-71.072147686
159931,0,0,0,69,0,0,160000,42.3645516,-71.138366
70216,46164,38170,1008,3884,33,525,160000,42.3645520026,-71.0763797371
159931,0,0,0,69,0,0,160000,42.3645563,-71.0721387
73621,37935,37118,330,9936,31,1029,160000,42.3645759034,-71.1457984798
159931,0,0,0,69,0,0,160000,42.3645813999,-71.1383265465
67329,7068,83322,715,1225,22,319,160000,42.3645851449,-71.1161175214
159931,0,0,0,69,0,0,160000,42.3645932,-71.138307
73647,36955,37762,379,10120,49,1088,160000,42.3646001,-71.145764
159931,0,0,0,69,0,0,160000,42.3646141964,-71.0720405719
159931,0,0,0,69,0,0,160000,42.3646155172,-71.072027497
38921,48790,64535,910,4681,126,2037,160000,42.3646158124,-71.1177134015
68554,7163,82230,411,1333,19,290,160000,42.3646211168,-71.1161285422
159931,0,0,0,69,0,0,160000,42.3646215212,-71.1382668329
54139,67086,32285,1121,3640,655,1074,160000,42.3646342323,-71.0762997139
159931,0,0,0,69,0,0,160000,42.3646408,-71.1382252
59000,48942,42360,717,7376,92,1513,160000,42.3646456517,-71.1456990899
159931,0,0,0,69,0,0,160000,42.3646558641,-71.1381993125
159931,0,0,0,69,0,0,160000,42.3646665,-71.1381756
26444,23613,105386,1052,2699,23,783,160000,42.3646686974,-71.0699586079
159931,0,0,0,69,0,0,160000,42.3646747344,-71.071916294
159931,0,0,0,69,0,0,160000,42.3646814101,-71.0718821977
41036,39510,71134,2604,4877,197,642,160000,42.3646831,-71.0700261
28127,24980,102525,855,2504,60,949,160000,42.3646855748,-71.0700462285
57967,49480,42677,810,7249,162,1655,160000,42.3646884419,-71.1456352109
159931,0,0,0,69,0,0,160000,42.3646898,-71.1381188
26444,23613,105386,1052,2699,23,783,160000,42.3646968,-71.0700903
159931,0,0,0,69,0,0,160000,42.3646989509,-71.1381129709
159931,0,0,0,69,0,0,160000,42.3647067,-71.0718241
30057,30531,92722,650,3371,7,2662,160000,42.3647154,-71.1455997
159931,0,0,0,69,0,0,160000,42.3647156611,-71.1380557564
65605,19427,67619,811,3925,153,2460,160000,42.3647164621,-71.0762196905
38921,48790,64535,910,4681,126,2037,160000,42.3647170901,-71.1177144085
28127,24980,102525,855,2504,60,949,160000,42.3647185832,-71.070175819
55798,13644,87569,481,1947,11,550,160000,42.3647223336,-71.1161236843
159931,0,0,0,69,0,0,160000,42.364722,-71.1380267
159931,0,0,0,69,0,0,160000,42.3647328202,-71.0717640953
159931,0,0,0,69,0,0,160000,42.3647331192,-71.1379948964
28127,24980,102525,855,2504,60,949,160000,42.3647515916,-71.0703054094
159931,0,0,0,69,0,0,160000,42.3647521955,-71.0717016334
159931,0,0,0,69,0,0,160000,42.3647528,-71.1379154
159931,0,0,0,69,0,0,160000,42.3647575229,-71.1378983331
28690,31392,93315,782,3137,6,2678,160000,42.364761021,-71.1455396055
159931,0,0,0,69,0,0,160000,42.3647729,-71.0716459
28290,25062,102208,1172,2235,69,964,160000,42.3647783026,-71.0704113945
72204,43414,37724,663,4983,63,949,160000,42.3647784962,-71.0699800582
159931,0,0,0,69,0,0,160000,42.3647826,-71.1377949
28127,24980,102525,855,2504,60,949,160000,42.3647846,-71.070435
159931,0,0,0,69,0,0,160000,42.3647849462,-71.137785413
159931,0,0,0,69,0,0,160000,42.364797691,-71.0715791667
34727,28197,90322,539,3031,20,3164,160000,42.3647980619,-71.1454885957
73061,16278,63671,2364,2211,62,2353,160000,42.3647986918,-71.0761396671
159931,0,0,0,69,0,0,160000,42.3648065524,-71.0715166131
159931,0,0,0,69,0,0,160000,42.3648121,-71.0714953
159931,0,0,0,69,0,0,160000,42.3648122,-71.1377585
159931,0,0,0,69,0,0,160000,42.364812702,-71.0705403208
34334,57342,63028,530,3467,123,1176,160000,42.3648183678,-71.1177154155
62539,14747,79135,903,2038,30,608,160000,42.3648235504,-71.1161188264
33870,27825,91347,495,3466,21,2976,160000,42.3648336,-71.145444
159931,0,0,0,69,0,0,160000,42.3648402047,-71.0713873262
159931,0,0,0,69,0,0,160000,42.3648414656,-71.0713641133
159931,0,0,0,69,0,0,160000,42.364846,-71.1377331
159931,0,0,0,69,0,0,160000,42.3648471013,-71.0706692471
159931,0,0,0,69,0,0,160000,42.3648504,-71.0713242
159931,0,0,0,69,0,0,160000,42.3648575594,-71.1377027201
159931,0,0,0,69,0,0,160000,42.3648708312,-71.0712329266
39552,20904,92161,853,3298,48,3184,160000,42.3648723309,-71.1453953979
68968,43320,41805,580,4457,144,726,160000,42.3648738924,-71.0699340164
159931,0,0,0,69,0,0,160000,42.3648764925,-71.071191752
63134,22500,62157,6284,3967,34,1924,160000,42.3648809216,-71.0760596435
159931,0,0,0,69,0,0,160000,42.3648815007,-71.0707981735
159931,0,0,0,69,0,0,160000,42.3648865,-71.1377129
159931,0,0,0,69,0,0,160000,42.3649007467,-71.1376919589
159931,0,0,0,69,0,0,160000,42.364902585,-71.071059304
159931,0,0,0,69,0,0,160000,42.364913795,-71.0708471118
159931,0,0,0,69,0,0,160000,42.3649143,-71.1377035
159931,0,0,0,69,0,0,160000,42.3649159,-71.0709271
159931,0,0,0,69,0,0,160000,42.3649174,-71.0709841
16858,47253,88627,1731,2910,173,2448,160000,42.3649196455,-71.1177164226
59620,11603,85797,526,1927,50,477,160000,42.3649247672,-71.1161139686
159931,0,0,0,69,0,0,160000,42.3649286775,-71.0709268559
159931,0,0,0,69,0,0,160000,42.3649410327,-71.137685701
57475,29482,64663,926,4126,171,3157,160000,42.3649456696,-71.1453037716
53304,28416,69658,1143,4517,202,2760,160000,42.3649466,-71.1453022
61927,22049,69491,1593,2020,52,2868,160000,42.3649631513,-71.0759796199
54399,39510,62446,722,1824,217,882,160000,42.3649692886,-71.0698879745
159931,0,0,0,69,0,0,160000,42.3649727,-71.1377062
60228,11237,85536,623,1873,40,463,160000,42.3649762,-71.1161115
159931,0,0,0,69,0,0,160000,42.3649847603,-71.1376796753
52628,27474,70360,869,5979,388,2302,160000,42.3649956589,-71.1452172463
86111,14487,53278,1828,2866,116,1314,160000,42.3649968027,-71.1408232366
85155,13852,55256,1065,3761,59,852,160000,42.3649981,-71.1407946
75288,18949,53821,3447,7474,115,906,160000,42.3650000221,-71.1406251153
91923,9326,54504,1657,1634,142,814,160000,42.3650030014,-71.1406864183
70822,28311,43761,7181,9320,50,555,160000,42.3650052013,-71.1409313379
74997,18520,54632,3212,7751,83,805,160000,42.3650092,-71.1405496
53327,27531,69954,1066,5382,231,2509,160000,42.365009,-71.1451968
74628,22121,45124,8593,8872,29,633,160000,42.3650118,-71.1410584
70900,26530,43042,9766,9052,23,687,160000,42.3650123027,-71.1410680759
159931,0,0,0,69,0,0,160000,42.3650155214,-71.1377081798
72731,29026,44414,3539,9053,10,1227,160000,42.365016461,-71.1404898577
44411,49319,58974,1007,5262,292,735,160000,42.3650209231,-71.1177174296
71572,30386,45130,2442,9125,8,1337,160000,42.3650228628,-71.1404075509
56711,11266,88496,739,2144,111,533,160000,42.365025984,-71.1161091107
60931,28521,41600,12227,15860,22,839,160000,42.365027378,-71.1411938442
159931,0,0,0,69,0,0,160000,42.3650302,-71.1377009
68335,36086,43151,3302,7876,9,1241,160000,42.3650329,-71.1403546
54712,37043,45624,10098,11806,61,656,160000,42.3650416,-71.1413175
49664,43947,42657,11030,11644,40,1018,160000,42.365042956,-71.1413292884
66536,17121,67342,3497,3140,1,2363,160000,42.365045381,-71.0758995961
64862,27795,60058,697,5114,118,1356,160000,42.3650627,-71.1451145
75268,26594,43596,2911,9663,37,1931,160000,42.365072454,-71.1401444779
78399,24259,42400,3883,9299,18,1742,160000,42.3650732,-71.140142
159931,0,0,0,69,0,0,160000,42.3650837,-71.1376888
64140,55835,30985,359,8121,10,550,160000,42.3651055,-71.145042
69824,31580,44801,3074,9509,23,1189,160000,42.365110677,-71.140017539
159931,0,0,0,69,0,0,160000,42.3651333,-71.1376646
69824,31580,44801,3074,9509,23,1189,160000,42.3651489,-71.1398906
68963,42353,40956,398,6679,39,612,160000,42.3651673,-71.1449374
159931,0,0,0,69,0,0,160000,42.3651729,-71.1376137
66825,12193,78515,568,1195,5,699,160000,42.365178303,-71.1160930782
72316,28623,48987,3523,5270,71,1210,160000,42.365187534,-71.1398016909
159931,0,0,0,69,0,0,160000,42.3652056,-71.1375292
62655,54782,35777,180,5709,119,778,160000,42.3652102,-71.0697717
65296,34810,46931,377,11763,18,805,160000,42.3652104,-71.144833
42608,51065,45854,10184,9541,50,698,160000,42.365228,-71.1421128
64064,33682,44802,2745,13490,3,1214,160000,42.3652307,-71.1397155
159931,0,0,0,69,0,0,160000,42.3652353,-71.1374353
159931,0,0,0,69,0,0,160000,42.365265,-71.1373656
66793,16742,69884,1282,3442,57,1800,160000,42.365270015,-71.1447104956
68433,15559,69882,1527,3058,143,1398,160000,42.3652787,-71.1446809
159931,0,0,0,69,0,0,160000,42.3653027,-71.1372985
75972,13326,63120,4650,1891,17,1024,160000,42.3653074,-71.1445831
159931,0,0,0,69,0,0,160000,42.3653262,-71.1372586
159931,0,0,0,69,0,0,160000,42.3653527,-71.1372387
60525,41424,43536,5753,7467,8,1287,160000,42.365358017,-71.1394612959
75910,13663,63631,4024,1787,48,937,160000,42.365358,-71.1444464
39814,55279,48533,7204,8260,49,861,160000,42.3653624,-71.1425899
63809,49925,37965,1488,6110,73,630,160000,42.3653743,-71.0755795
21232,15497,120251,763,1603,12,642,160000,42.365380406,-71.1160746564
159931,0,0,0,69,0,0,160000,42.3653941,-71.1372189
74894,14654,61792,5348,1713,56,1543,160000,42.3654001,-71.1442828
80320,8458,65969,864,2612,113,1664,160000,42.3654046,-71.142785
74637,13712,63433,4272,2497,69,1380,160000,42.3654339,-71.1441242
159931,0,0,0,69,0,0,160000,42.3654345,-71.137202
81893,6928,67017,676,2025,72,1389,160000,42.3654388,-71.1429616
79292,8214,68627,1112,1622,58,1075,160000,42.365460764,-71.1430954141
79748,7450,68201,1145,1820,39,1597,160000,42.3654626,-71.1431066
76868,15567,59677,3639,2832,91,1326,160000,42.3654761,-71.1438391
74038,10521,70094,1457,2303,63,1524,160000,42.365477521,-71.1432421806
73702,10616,70596,1050,2394,78,1564,160000,42.365482728,-71.1432292283
77307,9846,68385,1451,1377,52,1582,160000,42.3654857,-71.1433165
75925,15503,59684,3595,3914,65,1314,160000,42.3654863,-71.1437313
159931,0,0,0,69,0,0,160000,42.3654869,-71.1371897
76644,10455,65679,3011,2708,57,1446,160000,42.3654916,-71.1434967
77570,9031,68940,1449,1654,64,1292,160000,42.365492442,-71.1433777612
48383,48515,45582,4151,11866,2,1501,160000,42.3655285,-71.1391209
59700,35570,44524,7711,11398,12,1085,160000,42.365533163,-71.1390751603
159931,0,0,0,69,0,0,160000,42.3655446,-71.137157
57330,66513,32609,554,2076,33,885,160000,42.365572,-71.0695976
159931,0,0,0,69,0,0,160000,42.365580321,-71.137136756
25746,18199,112224,413,1223,8,2187,160000,42.365582509,-71.1160562345
159931,0,0,0,69,0,0,160000,42.3655833,-71.1371305
58291,66143,31921,124,2589,63,869,160000,42.365591913,-71.0695880182
61893,32688,46623,6950,10606,17,1223,160000,42.3655996,-71.1389891
24688,17799,111480,581,1888,1,3563,160000,42.365652,-71.1160499
57297,36082,42690,6462,16755,0,714,160000,42.3656795,-71.1388856
83667,32199,39524,266,3809,132,403,160000,42.3656909,-71.0695325
159931,0,0,0,69,0,0,160000,42.3657367,-71.1370236
79192,32312,44064,321,3649,85,377,160000,42.3657443,-71.0694938
73835,33301,48504,301,3502,132,425,160000,42.3657849,-71.0694551
159931,0,0,0,69,0,0,160000,42.3657853,-71.1369834
159931,0,0,0,69,0,0,160000,42.3658219,-71.1369324
159931,0,0,0,69,0,0,160000,42.3658576,-71.1368627
74145,21601,59200,844,3865,123,222,160000,42.3658729,-71.0693533
159931,0,0,0,69,0,0,160000,42.3658824,-71.1367916
159931,0,0,0,69,0,0,160000,42.3659114,-71.1367291
159931,0,0,0,69,0,0,160000,42.3659418,-71.1366789
159931,0,0,0,69,0,0,160000,42.3659884,-71.1366213
159931,0,0,0,69,0,0,160000,42.3660315,-71.136578
28621,67950,56140,1339,4182,221,1547,160000,42.3660337,-71.1177275
159931,0,0,0,69,0,0,160000,42.366059,-71.1365444
159931,0,0,0,69,0,0,160000,42.3660816,-71.1365056
159931,0,0,0,69,0,0,160000,42.3661011,-71.1364736
159931,0,0,0,69,0,0,160000,42.3661543,-71.1363944
159931,0,0,0,69,0,0,160000,42.3662014,-71.1363222
159931,0,0,0,69,0,0,160000,42.3662411,-71.1362471
87432,4910,65306,508,1289,14,541,160000,42.366263085,-71.1381805664
159931,0,0,0,69,0,0,160000,42.3662644,-71.1362103
103375,24743,21751,1365,7565,252,949,160000,42.366306,-71.1160499
159931,0,0,0,69,0,0,160000,42.3663075,-71.136184
159931,0,0,0,69,0,0,160000,42.3663443,-71.1361702
81651,18572,54446,260,4590,104,377,160000,42.3663494,-71.0688132
159931,0,0,0,69,0,0,160000,42.3663823,-71.1361579
72416,16707,65742,195,4583,108,249,160000,42.3663846,-71.0687381
87456,5666,64542,454,1263,30,589,160000,42.3664142,-71.137998
159931,0,0,0,69,0,0,160000,42.3664521,-71.1361318
71855,43445,35000,2909,5535,53,1203,160000,42.3664608,-71.0745231
159931,0,0,0,69,0,0,160000,42.3665017,-71.1360942
159931,0,0,0,69,0,0,160000,42.3665433,-71.1360365
159931,0,0,0,69,0,0,160000,42.3665829,-71.1359641
159931,0,0,0,69,0,0,160000,42.3666322,-71.1358788
159931,0,0,0,69,0,0,160000,42.366679,-71.1357929
51614,37023,49828,10494,9124,29,1888,160000,42.366701135,-71.0683958892
159931,0,0,0,69,0,0,160000,42.3667205,-71.135699
64373,9796,81540,849,2019,25,1398,160000,42.3667384,-71.1376105
159931,0,0,0,69,0,0,160000,42.3667551,-71.135615
159931,0,0,0,69,0,0,160000,42.3667976,-71.1355107
159931,0,0,0,69,0,0,160000,42.3668271,-71.1354197
64874,52378,34675,4860,2652,16,545,160000,42.366849,-71.1161437
159931,0,0,0,69,0,0,160000,42.3668533,-71.1353373
159931,0,0,0,69,0,0,160000,42.3668753,-71.1353126
159931,0,0,0,69,0,0,160000,42.366909,-71.1352673
159931,0,0,0,69,0,0,160000,42.3669269,-71.1352308
159931,0,0,0,69,0,0,160000,42.3669466,-71.1351886
70233,9278,76428,1948,1071,5,1037,160000,42.3669783,-71.1372651
159931,0,0,0,69,0,0,160000,42.367038,-71.1349083
60440,62582,27556,1695,7125,84,518,160000,42.367095,-71.0739236
78069,8135,69132,2412,1418,2,832,160000,42.367099765,-71.1370778325
69272,37935,41889,6287,4000,14,603,160000,42.367144373,-71.1162401132
159931,0,0,0,69,0,0,160000,42.367424598,-71.1334140799
87564,65322,1271,209,5570,24,40,160000,42.367496,-71.0738236
159931,0,0,0,69,0,0,160000,42.367499296,-71.1330154594
65219,62872,25833,676,5007,212,181,160000,42.367604,-71.0738545
82785,38332,32827,1211,4421,183,241,160000,42.36771,-71.0739336
74659,13847,64450,1117,4546,96,1285,160000,42.367782667,-71.1359344052
39832,62774,47367,3886,4485,286,1370,160000,42.367992832,-71.0741295337
80466,13941,63697,196,1154,0,546,160000,42.368000234,-71.1201804244
77714,13875,66372,108,1221,48,662,160000,42.368007,-71.1203172
57003,17796,80755,1082,2186,6,1172,160000,42.368012841,-71.1206445481
42581,47805,59103,1874,6573,36,2028,160000,42.368036,-71.074116
85655,14993,49718,1324,7941,13,356,160000,42.368084686,-71.1354442562
69721,26811,57994,491,4575,24,384,160000,42.368322734,-71.1351725042
79247,41287,28531,4119,4754,1421,641,160000,42.368330627,-71.1231473816
28006,47990,75625,1604,5059,694,1022,160000,42.368383963,-71.1168088441
86297,36767,26450,2927,6475,70,1014,160000,42.368439007,-71.1233205474
69721,26811,57994,491,4575,24,384,160000,42.368488767,-71.1350154523
75669,24816,54252,405,2312,28,2518,160000,42.368577201,-71.1312565426
94809,10144,48755,566,4769,63,894,160000,42.368607236,-71.1239657526
71008,56010,24810,370,7267,36,499,160000,42.368615,-71.1236147
93663,22916,36517,661,3968,108,2167,160000,42.368931,-71.1310282
58386,15398,81226,490,3042,49,1409,160000,42.369086321,-71.1173732741
82404,28058,39222,624,7210,180,2302,160000,42.369105,-71.1309426
