redcount,greencount,bluecount,samecount,redgreen,redblue,greenblue,total,lat,lng
58419,40092,53691,2622,3547,40,1589,160000,42.37162,-71.106827
70693,49971,31892,206,3392,29,3817,160000,42.3717048579,-71.1067704279
72359,49524,30122,203,3533,33,4226,160000,42.3717076455,-71.1067583009
76739,52749,23230,850,2593,170,3669,160000,42.3717952911,-71.1066896017
69833,32505,53074,605,2400,197,1386,160000,42.3718829366,-71.1066209024
41555,50184,62877,901,2186,418,1879,160000,42.3719705822,-71.106552203
35670,43007,75432,429,3735,188,1539,160000,42.3720582277,-71.1064835035
33819,42855,75956,972,4671,149,1578,160000,42.3721458733,-71.106414804
28707,84750,40071,1705,2716,229,1822,160000,42.3722335188,-71.1063461043
15159,69910,70713,618,1690,339,1571,160000,42.3723211644,-71.1062774045
39310,50917,63371,1141,2976,1197,1088,160000,42.3724088099,-71.1062087046
28081,88964,34005,2194,4981,194,1581,160000,42.3724964555,-71.1061400047
38835,49258,66739,698,3013,86,1371,160000,42.372584101,-71.1060713046
41803,63284,48304,629,5483,80,417,160000,42.3726717466,-71.1060026045
42104,38259,74898,732,3328,232,447,160000,42.3727593921,-71.1059339042
40925,53713,57849,1757,4434,284,1038,160000,42.3728470377,-71.1058652039
37192,90364,25728,942,4442,97,1235,160000,42.3729346832,-71.1057965034
27705,86735,38630,319,1303,96,5212,160000,42.3730223288,-71.1057278029
56817,29316,68378,513,2132,100,2744,160000,42.3731099743,-71.1056591022
56764,49622,40492,1773,8405,80,2864,160000,42.3731976199,-71.1055904015
46845,46873,53802,3444,7894,45,1097,160000,42.37323,-71.105565
54027,60251,39110,706,5072,41,793,160000,42.373274,-71.105522
54864,60624,38960,607,4350,49,546,160000,42.3732852654,-71.1055217007
54801,59497,39055,448,5230,53,916,160000,42.3733121154,-71.1054847508
79949,31679,42279,970,4067,87,969,160000,42.3733590205,-71.1054474997
53665,26743,73201,1852,3560,411,568,160000,42.373444041,-71.1053729993
39196,41625,65252,4984,7345,313,1285,160000,42.3735290615,-71.1052984988
49049,52898,52173,1790,3334,303,453,160000,42.373614082,-71.1052239983
52016,39141,59762,2997,3992,289,1803,160000,42.3736991025,-71.1051494976
60164,30967,62918,1348,3510,120,973,160000,42.373784123,-71.1050749968
33448,55925,60108,2001,7089,37,1392,160000,42.373864,-71.105005
36130,53338,61231,1946,6426,73,856,160000,42.3738691435,-71.1050004959
45255,43470,56451,1357,7496,77,5894,160000,42.373877,-71.104995
47542,41337,62134,1987,4764,79,2157,160000,42.3739520552,-71.1049372651
47537,41765,61915,1719,4781,80,2203,160000,42.3739647115,-71.1049264527
46844,58609,49063,307,3852,60,1265,160000,42.3740524229,-71.1048579054
54645,44720,53394,642,4872,21,1706,160000,42.3741401344,-71.1047893579
90078,14375,52100,39,3163,1,244,160000,42.3742278458,-71.1047208103
86554,18325,49773,199,4799,5,345,160000,42.3743155573,-71.1046522627
34952,58345,53115,3222,7333,18,3015,160000,42.384510524,-71.0925591048
61878,30406,52973,443,13170,86,1044,160000,42.384560016,-71.0926787365
57912,35665,51834,1085,12114,8,1382,160000,42.384609508,-71.0927983682
55546,43734,45936,653,12991,11,1129,160000,42.3846491145,-71.0928923641
56758,40804,46611,526,14122,15,1164,160000,42.384659,-71.092918
56162,57363,34825,475,10632,15,528,160000,42.3846959916,-71.0930139111
52532,65921,33995,701,5744,19,1088,160000,42.3847428687,-71.0931354582
53484,36741,62309,464,2973,32,3997,160000,42.3847897458,-71.0932570054
59321,48349,42451,1363,5551,215,2750,160000,42.3848366229,-71.0933785526
59445,48274,42731,1164,5749,150,2487,160000,42.3848628514,-71.0934474854
61336,59845,28489,452,8998,35,845,160000,42.3848835,-71.0935001
72765,54435,20124,214,11075,18,1369,160000,42.3849103762,-71.0935685709
81501,53331,7931,412,16486,23,316,160000,42.3849579009,-71.0936896566
83529,61497,2964,405,11159,8,438,160000,42.3850054257,-71.0938107423
89005,41266,16277,620,12291,25,516,160000,42.3850529505,-71.0939318281
58711,55613,33695,1565,8372,43,2001,160000,42.3851004752,-71.094052914
61679,45814,40889,1898,8692,29,999,160000,42.3851290106,-71.0941257817
61554,45962,40856,1863,8397,18,1350,160000,42.385148,-71.094174
37692,40035,74862,2351,3869,46,1145,160000,42.3851766975,-71.0942467509
45618,28478,78111,1502,5711,118,462,160000,42.3852243843,-71.0943677202
45804,43814,63027,1302,5658,60,335,160000,42.3852720711,-71.0944886896
35853,53660,64360,976,4559,36,556,160000,42.385319758,-71.0946096591
48428,53488,46286,2241,8879,22,656,160000,42.3853674448,-71.0947306286
56877,35364,60086,1418,5420,50,785,160000,42.3854151316,-71.0948515983
56877,35364,60086,1418,5420,50,785,160000,42.3854628185,-71.094972568
36790,47799,67184,2939,4289,49,950,160000,42.3855105053,-71.0950935379
50701,46642,56155,1216,4864,24,398,160000,42.3855581922,-71.0952145078
40010,75447,37772,363,5078,11,1319,160000,42.385605879,-71.0953354779
26389,46207,81714,1928,2644,27,1091,160000,42.3856535658,-71.095456448
20546,39450,95338,1118,2963,28,557,160000,42.3857012527,-71.0955774182
16996,47539,90554,1406,2813,43,649,160000,42.3857489395,-71.0956983885
22676,47618,84584,1061,3535,19,507,160000,42.3857966263,-71.0958193589
38622,42384,71894,792,5653,8,647,160000,42.3858443132,-71.0959403294
41827,54205,50961,787,9398,6,2816,160000,42.3858792047,-71.0960283265
35881,50155,67561,1040,3871,11,1481,160000,42.385892,-71.0960613
29029,40466,84597,268,5012,24,604,160000,42.3859263183,-71.0961497082
23157,60796,70981,538,3791,10,727,160000,42.3859734319,-71.0962710899
34628,71436,45906,1324,5421,1,1284,160000,42.3860205455,-71.0963924718
39221,85194,24279,596,9249,0,1461,160000,42.3860676591,-71.0965138537
40014,54883,57003,1434,5153,10,1503,160000,42.3861147728,-71.0966352357
62114,43056,48446,215,5700,23,446,160000,42.3861618864,-71.0967566178
49058,23273,84076,63,3102,6,422,160000,42.3861923187,-71.0968290798
49549,23861,82915,97,3127,1,450,160000,42.386209,-71.096878
49980,69042,32827,698,6962,34,457,160000,42.3862347789,-71.0969535695
50551,69297,28859,1375,7890,34,1994,160000,42.386277239,-71.0970780594
52968,87465,9526,821,7761,2,1457,160000,42.3863196992,-71.0972025492
37249,82690,29356,1293,7963,6,1443,160000,42.3863621594,-71.0973270392
37575,87375,21410,2541,7689,18,3392,160000,42.3864046195,-71.0974515293
22365,70856,61989,720,3420,12,638,160000,42.3864470797,-71.0975760194
62043,70833,13575,1253,11981,10,305,160000,42.3864895398,-71.0977005097
61908,71028,13947,887,11936,17,277,160000,42.3864987224,-71.0977265786
58895,73373,14759,978,10239,46,1710,160000,42.386532,-71.097825
58192,73530,14905,1107,10432,35,1799,160000,42.3865408821,-71.097851256
63693,67100,22986,557,4943,12,709,160000,42.3865830418,-71.0979759335
59496,45363,43876,1587,8021,22,1635,160000,42.3866252015,-71.098100611
47757,40081,61074,723,8927,19,1419,160000,42.3866673612,-71.0982252886
68025,58362,23328,123,9763,4,395,160000,42.3867095209,-71.0983499664
84337,33385,34225,616,6955,16,466,160000,42.3867516806,-71.0984746442
49436,46641,48840,1450,12127,23,1483,160000,42.3867938403,-71.098599322
48988,48188,48254,1146,11557,19,1848,160000,42.3868003594,-71.0986178939
67606,31440,50121,349,9956,8,520,160000,42.386836,-71.098724
67398,31947,50241,213,9664,19,518,160000,42.3868422875,-71.098742715
60704,34633,57153,935,5704,28,843,160000,42.3868842157,-71.0988675361
71403,55592,25318,251,6018,12,1406,160000,42.3869261438,-71.0989923573
76138,35632,41282,549,4754,54,1591,160000,42.3869680719,-71.0991171786
68579,44441,39257,286,6693,45,699,160000,42.3869864204,-71.0991714627
69059,43944,39146,318,6790,36,707,160000,42.38701,-71.099242
92193,32131,25198,417,9494,40,527,160000,42.3870281837,-71.0992963854
91850,30247,29456,422,7412,24,589,160000,42.387069947,-71.0994213081
63435,51842,35040,1025,7872,111,675,160000,42.3871117102,-71.099546231
59571,48815,41229,261,9644,99,381,160000,42.3871534735,-71.0996711539
87573,24033,39852,476,7497,22,547,160000,42.3871952367,-71.0997960769
87424,24464,39933,561,7013,32,573,160000,42.3872250918,-71.0998841915
63171,46700,39884,2491,6100,76,1578,160000,42.387237,-71.099921
59189,67754,24324,756,6478,112,1387,160000,42.3872657279,-71.1000097943
57253,21511,75861,713,3608,43,1011,160000,42.3873063639,-71.1001353971
49740,61029,40507,977,6592,78,1077,160000,42.3873384184,-71.100235504
49772,61093,39440,1244,7194,92,1165,160000,42.387347,-71.100261
69055,30819,46307,1356,11775,44,644,160000,42.3873804301,-71.1003602746
68487,35653,44127,592,9201,27,1913,160000,42.3874224417,-71.1004850453
78645,36803,33066,884,7800,8,2794,160000,42.3874644534,-71.100609816
79685,43383,29037,991,5242,172,1490,160000,42.387506465,-71.1007345869
61872,46897,37990,730,11656,144,711,160000,42.3875484767,-71.1008593579
45470,67768,36914,2826,6227,44,751,160000,42.3875904883,-71.1009841289
36516,70165,47027,1549,3841,44,858,160000,42.3876055486,-71.1010312182
44041,65307,42565,1765,4732,33,1557,160000,42.3876325,-71.1011089
43604,65104,43097,2001,4664,42,1488,160000,42.3876486131,-71.1011553296
31215,58082,62393,1078,5649,38,1545,160000,42.3876916775,-71.1012794411
47900,65745,37595,903,5190,41,2626,160000,42.387734742,-71.1014035527
45521,47964,60158,1772,3729,25,831,160000,42.3877778065,-71.1015276644
33698,55753,63747,2591,3408,36,767,160000,42.387820871,-71.1016517762
46035,49502,57883,728,5166,34,652,160000,42.3878639355,-71.1017758881
38476,32923,83753,497,3818,49,484,160000,42.3878810308,-71.1018231453
38492,33366,83247,492,3976,38,389,160000,42.387907,-71.1019
53709,57462,34010,2102,11937,17,763,160000,42.3879231692,-71.1019478386
45198,59295,47136,227,7271,14,859,160000,42.3879653077,-71.1020725319
38099,44934,69068,1212,5503,12,1172,160000,42.3880074461,-71.1021972254
76877,33793,46376,414,1926,152,462,160000,42.3880495846,-71.1023219189
41593,67472,44807,342,4134,18,1634,160000,42.3880917231,-71.1024466125
49902,58962,39787,787,9163,32,1367,160000,42.3881338615,-71.1025713062
49517,66241,30480,1003,12183,5,571,160000,42.3881693057,-71.1026754898
48800,65816,31527,866,12235,14,742,160000,42.388176,-71.102696
48974,54441,37726,1256,16691,17,895,160000,42.3882102548,-71.102800908
39025,28806,82738,1086,4248,19,4078,160000,42.3882512038,-71.1029263262
57697,35114,57605,1025,6154,29,2376,160000,42.3882921529,-71.1030517445
80880,53708,13298,932,10489,26,667,160000,42.3883331019,-71.1031771629
80880,53708,13298,932,10489,26,667,160000,42.388374051,-71.1033025814
45438,56176,40883,6908,6249,100,4246,160000,42.3884117753,-71.1034186389
45235,54300,44386,4940,7442,67,3630,160000,42.388415,-71.103428
46413,43171,56908,5506,3716,261,4025,160000,42.3884546217,-71.1035428903
22626,53183,73774,4730,4106,39,1542,160000,42.3884974681,-71.1036671417
32269,39342,79323,3463,2759,52,2792,160000,42.3885403145,-71.1037913932
32554,37725,80066,4308,3009,143,2195,160000,42.3885831608,-71.1039156447
35711,39640,75747,3300,3037,34,2531,160000,42.3886260072,-71.1040398964
46477,37151,56328,12447,4171,55,3371,160000,42.3886688536,-71.1041641482
22270,39563,87354,3701,3371,149,3592,160000,42.3886916139,-71.1042281484
21975,39500,87651,4024,3428,150,3272,160000,42.3887117,-71.1042884
55381,52143,41687,470,9566,8,745,160000,42.3887332872,-71.1043531296
56340,73842,17890,777,10253,66,832,160000,42.3887749605,-71.1044781108
37268,68374,46670,1264,4274,24,2126,160000,42.3888166337,-71.1046030921
30473,35336,88580,931,4111,17,552,160000,42.388858307,-71.1047280736
25292,52568,72532,2944,5221,17,1426,160000,42.3888999802,-71.104853055
33831,44931,71274,684,8073,4,1203,160000,42.3889416535,-71.1049780366
34734,27506,91226,1686,4109,12,727,160000,42.3889833267,-71.1051030183
51402,37598,61729,861,7902,10,498,160000,42.3890026255,-71.1051680414
49503,23560,79431,528,6321,6,651,160000,42.389025,-71.105228
48922,23226,80763,567,6003,8,511,160000,42.3890483004,-71.1052904329
27793,48070,67163,9263,5630,37,2044,160000,42.3890939753,-71.1054128246
26206,63040,63016,2371,3326,37,2004,160000,42.3891396502,-71.1055352163
23736,52966,81326,283,1180,22,487,160000,42.3891853251,-71.1056576081
23861,51926,82113,463,1217,29,391,160000,42.3892201561,-71.1057535877
26823,80557,47431,612,3009,43,1525,160000,42.389231,-71.10578
25252,80935,48321,544,3704,37,1207,160000,42.3892693671,-71.1058734407
24718,67339,53057,4149,4331,15,6391,160000,42.3893185781,-71.1059932937
31438,62455,52519,3322,7568,15,2683,160000,42.389367789,-71.1061131468
45769,36751,59971,3072,8374,13,6050,160000,42.3894106496,-71.1062190207
46238,37322,60988,2837,8037,19,4559,160000,42.389417,-71.106233
43064,48733,50413,5692,8813,621,2664,160000,42.3894637196,-71.1063358163
33499,51830,58203,3185,9451,7,3825,160000,42.3895167897,-71.1064526121
33435,54298,59085,5007,4937,13,3225,160000,42.3895698598,-71.106569408
40153,41032,62804,4860,5376,20,5755,160000,42.3896221328,-71.1066901446
38972,40748,65418,4842,5916,53,4051,160000,42.3896229299,-71.1066862039
50007,63124,39391,1548,2917,119,2894,160000,42.389676,-71.106803
50121,62810,39304,1585,2746,124,3310,160000,42.3896771062,-71.1068053155
42198,66098,44515,1821,2100,76,3192,160000,42.3897320797,-71.1069204864
28223,68714,57085,1022,2824,43,2089,160000,42.3897870531,-71.1070356575
40510,63902,45254,4511,3222,62,2539,160000,42.3898420266,-71.1071508287
61546,55698,30894,409,10199,9,1245,160000,42.3898854553,-71.107240491
64368,52320,32348,423,9804,13,724,160000,42.389897,-71.107266
67201,60024,15530,190,16826,5,224,160000,42.3899383794,-71.1073574089
64714,56920,27639,549,9424,47,707,160000,42.3899913036,-71.1074743269
73150,62500,13032,297,10478,20,523,160000,42.3900442277,-71.1075912451
73041,49051,29644,321,6488,29,1426,160000,42.3900971518,-71.1077081633
61263,43236,47826,781,4958,16,1920,160000,42.3901500759,-71.1078250816
60324,44086,48275,674,5076,5,1560,160000,42.3901780234,-71.1078848293
57272,40391,50851,1659,7724,5,2098,160000,42.390203,-71.107942
61422,47788,38571,2366,6582,28,3243,160000,42.3902295915,-71.1080028534
57206,61518,28019,2527,7714,37,2979,160000,42.3902811596,-71.1081208776
60074,46811,42280,1855,7801,42,1137,160000,42.3903327277,-71.1082389019
71491,35955,41134,4127,5861,56,1376,160000,42.3903842958,-71.1083569263
66007,35733,42435,5816,8228,38,1743,160000,42.3904358638,-71.1084749508
68871,38663,38832,5888,6908,24,814,160000,42.3904874319,-71.1085929753
62734,39938,44733,1271,10853,41,430,160000,42.3905388416,-71.1087106489
61042,40955,44907,983,11684,30,399,160000,42.390539,-71.108711
81725,43829,19821,2679,10530,113,1303,160000,42.390592218,-71.1088271905
75835,48245,19534,1377,13051,38,1920,160000,42.3906455944,-71.1089437322
82694,49739,9674,1031,15932,39,891,160000,42.3906989708,-71.109060274
75685,57899,9292,1894,14283,34,913,160000,42.3907523472,-71.1091768159
65539,52640,29419,1289,8993,33,2087,160000,42.3908057236,-71.1092933579
69730,45690,31996,816,10707,44,1017,160000,42.390851149,-71.1093922215
69790,44554,32178,885,11496,71,1026,160000,42.3908591,-71.1094099
55507,69130,22113,3029,8467,43,1711,160000,42.390903842,-71.1095093324
60406,45206,40472,1528,7761,44,4583,160000,42.390956535,-71.1096264434
58830,41674,49476,1512,7565,28,915,160000,42.391009228,-71.1097435545
51321,54189,37510,2912,10364,56,3648,160000,42.391061921,-71.1098606658
75838,42794,25511,3993,8820,49,2995,160000,42.391114614,-71.1099777771
46688,42136,59695,3104,6522,88,1767,160000,42.391167307,-71.1100948885
45450,43078,59375,2376,6785,12,2924,160000,42.391209549,-71.1101890468
45838,42932,58764,2885,6689,17,2875,160000,42.39122,-71.110212
43109,41229,62152,3790,5781,69,3870,160000,42.3912627075,-71.1103057721
56910,42102,45842,1554,9403,69,4120,160000,42.391315866,-71.1104224975
60242,41998,45749,404,6403,21,5183,160000,42.3913690245,-71.1105392229
61334,28189,57543,3116,6041,20,3757,160000,42.391422183,-71.1106559485
64437,32587,53191,715,5714,15,3341,160000,42.3914753415,-71.1107726742
64232,31735,53776,710,6367,17,3163,160000,42.3914970188,-71.1108199771
60761,28125,60187,1101,6084,40,3702,160000,42.3915285,-71.1108894
56820,42005,48294,1415,6023,26,5417,160000,42.3915500161,-71.1109368372
51813,56083,35577,1867,9831,17,4812,160000,42.3916030134,-71.1110536974
61388,58307,23741,3316,10349,31,2868,160000,42.3916560107,-71.1111705578
56723,61695,26561,3996,7942,38,3045,160000,42.3917090081,-71.1112874182
42969,39229,67554,1094,5701,12,3441,160000,42.3917620054,-71.1114042787
56534,52807,39921,1033,5115,18,4572,160000,42.3918150027,-71.1115211393
55608,53799,39750,1165,5529,22,4127,160000,42.3918406704,-71.1115766567
69472,42913,38444,439,3785,13,4934,160000,42.391868,-71.111638
67179,62298,21071,436,3961,84,4971,160000,42.3918929889,-71.1116940769
69901,60193,17329,541,4542,5,7489,160000,42.3919453074,-71.1118114972
68931,57633,20801,1022,5123,2,6488,160000,42.3919976259,-71.1119289175
59201,66155,24353,748,5986,8,3549,160000,42.3920499444,-71.112046338
44433,57496,48490,943,6522,62,2054,160000,42.392102263,-71.1121637586
30384,74579,47589,513,4012,22,2901,160000,42.3921545815,-71.1122811792
54764,39970,51086,1647,10346,15,2172,160000,42.3921791111,-71.1123337663
54373,41650,51518,998,9243,16,2202,160000,42.3922069,-71.1123986
72871,32990,42609,1208,9059,29,1234,160000,42.3922299524,-71.1124523708
70552,44236,33632,910,9191,47,1432,160000,42.3922807937,-71.1125709754
70859,41822,32038,1737,12016,52,1476,160000,42.3923316349,-71.1126895802
86102,32300,31628,765,8454,50,701,160000,42.3923824762,-71.112808185
69295,22262,58865,1077,7407,163,931,160000,42.3924333175,-71.1129267899
60297,57485,35629,712,4751,85,1041,160000,42.3924841587,-71.1130453949
60556,57276,35798,741,4392,83,1154,160000,42.3925012398,-71.113085757
54229,58419,32493,1773,11476,150,1460,160000,42.392535,-71.113164
64578,49939,32968,1235,9385,168,1727,160000,42.3925523348,-71.113204162
58870,49134,41888,1451,6520,98,2039,160000,42.3926034298,-71.1133225671
39451,33855,81376,803,2816,54,1645,160000,42.3926545249,-71.1134409724
50004,33066,70300,815,4412,94,1309,160000,42.3927056199,-71.1135593777
69487,29896,53077,337,6209,42,952,160000,42.3927567149,-71.1136777831
71562,25282,55608,186,6567,20,775,160000,42.3928078099,-71.1137961887
71562,25282,55608,186,6567,20,775,160000,42.392858905,-71.1139145943
78651,16987,54910,293,8765,18,376,160000,42.3928761777,-71.1139564036
79633,17462,54837,288,7402,13,365,160000,42.39291,-71.114033
78651,16987,54910,293,8765,18,376,160000,42.3929281554,-71.1140741028
88564,17067,47179,273,6538,4,375,160000,42.3929801332,-71.1141918021
87932,24060,40164,213,7111,9,511,160000,42.393032111,-71.1143095015
88417,21824,43231,419,5586,5,518,160000,42.3930840888,-71.114427201
77425,29519,47297,342,4880,1,536,160000,42.3931360666,-71.1145449006
57138,64195,30368,782,6733,11,773,160000,42.3931880444,-71.1146626003
36863,38592,77155,524,5300,59,1507,160000,42.3932400222,-71.1147803001
76797,23006,49083,844,9534,16,720,160000,42.3932713687,-71.1148489217
68282,25551,54946,582,10077,3,559,160000,42.393292,-71.114898
61922,29092,57165,895,10412,22,492,160000,42.3933214739,-71.1149681012
76020,23725,51902,216,7671,28,438,160000,42.3933715791,-71.1150872808
66541,27884,56678,861,6980,31,1025,160000,42.3934216843,-71.1152064604
49158,39795,57969,549,10893,28,1608,160000,42.3934717896,-71.1153256402
53926,45249,49685,181,10383,2,574,160000,42.3935218948,-71.11544482
54740,45228,48799,212,10323,1,697,160000,42.3935429618,-71.1154983485
33469,47839,64523,4621,7354,37,2157,160000,42.393572,-71.115564
33107,48405,64021,4706,7977,34,1750,160000,42.3935895033,-71.1156035891
27940,83027,35810,1756,9328,3,2136,160000,42.393595,-71.115616
46504,75608,27786,543,8589,12,958,160000,42.3936416027,-71.1157211911
46504,75608,27786,543,8589,12,958,160000,42.393693702,-71.1158387932
36904,76677,36531,1595,6840,42,1411,160000,42.3937458013,-71.1159563953
45061,38087,57627,7233,9581,27,2384,160000,42.3937979007,-71.1160739976
47464,56055,41547,3535,9669,69,1661,160000,42.3938094736,-71.1160943006
44423,32375,77025,1606,3103,71,1397,160000,42.393859228,-71.1162137503
47877,53612,42816,2838,10501,73,2283,160000,42.39385,-71.1161916
76919,29158,44560,305,8398,28,632,160000,42.3939089824,-71.1163332
78519,26258,49216,649,4401,46,911,160000,42.3939587368,-71.1164526499
78416,21651,54335,444,4274,18,862,160000,42.3940084912,-71.1165720998
69339,23294,59795,315,6603,69,585,160000,42.3940582456,-71.1166915499
72043,20027,61425,719,5147,109,530,160000,42.3940789168,-71.1167468916
82941,27960,43283,1254,3637,72,853,160000,42.394108,-71.116811
74682,17540,59141,508,7593,25,511,160000,42.3941319307,-71.1168637427
69713,27245,53625,494,7693,35,1195,160000,42.3941849445,-71.116980594
74143,20031,57247,168,7603,10,798,160000,42.3942379584,-71.1170974453
33458,38020,80260,1337,4575,20,2330,160000,42.3942909723,-71.1172142968
63252,30567,54063,819,9555,11,1733,160000,42.3943439861,-71.1173311483
65078,30033,52943,769,9498,26,1653,160000,42.3943779662,-71.1174030102
66721,37699,40527,637,12891,7,1518,160000,42.394397,-71.117448
59539,42452,45437,258,11046,7,1261,160000,42.3944283108,-71.1175220067
59658,47898,42974,353,8085,30,1002,160000,42.3944786554,-71.1176410033
22683,84703,42480,2269,3620,68,4177,160000,42.3945086739,-71.1177117254
22826,84455,42804,1625,4025,58,4207,160000,42.394529,-71.11776
30143,57260,61655,1123,2468,41,7310,160000,42.394558837,-71.1178308627
30427,56629,61832,1628,2571,55,6858,160000,42.3945855296,-71.1178960543
60759,64260,24151,2162,6815,87,1766,160000,42.394609,-71.11795
58772,67244,22911,2350,6451,48,2224,160000,42.3946369414,-71.1180142117
46473,55233,42545,2951,9771,66,2961,160000,42.3946883531,-71.1181323692
50331,59888,36576,2371,8271,37,2526,160000,42.3947397648,-71.1182505267
26304,58369,60201,5883,6808,30,2405,160000,42.3947911765,-71.1183686844
39135,65299,44627,1835,5161,33,3910,160000,42.3948425883,-71.1184868421
37822,52097,56613,3349,5300,65,4754,160000,42.3948868237,-71.1185877562
39411,52516,56656,2798,4525,69,4025,160000,42.394894,-71.118605
40674,63480,45548,1940,3474,45,4839,160000,42.3949365632,-71.1187072193
61625,43658,42464,2300,3299,16,6638,160000,42.3949863026,-71.1188266826
39719,62078,46839,2049,3089,12,6214,160000,42.3950360421,-71.1189461459
45366,53305,52044,4916,2940,64,1365,160000,42.3950857816,-71.1190656092
56121,66349,23190,3477,5980,41,4842,160000,42.3951355211,-71.1191850727
60615,58941,28321,3525,3820,20,4758,160000,42.3951852605,-71.1193045363
69951,48471,25868,4351,9017,20,2322,160000,42.395235,-71.119424
79696,47900,17539,4317,9146,32,1370,160000,42.3952865867,-71.1195420187
69102,49865,25162,2475,11854,12,1530,160000,42.3953381735,-71.1196600374
61302,63446,20698,2952,9302,16,2284,160000,42.3953897602,-71.1197780563
61604,74625,9791,883,12555,22,520,160000,42.3954413469,-71.1198960752
50685,80927,15005,1093,10865,32,1393,160000,42.3954929336,-71.1200140943
43428,81872,14640,923,18703,22,412,160000,42.3955445204,-71.1201321134
56148,57744,20522,1787,23295,7,497,160000,42.3955961071,-71.1202501327
49425,65635,24414,1604,18253,12,657,160000,42.3956318,-71.1203318
45706,72351,26950,2929,11241,11,812,160000,42.3956476938,-71.120368152
39843,77939,32251,3013,5860,12,1082,160000,42.3956834137,-71.1204497978
39523,78121,31756,3396,5957,9,1238,160000,42.395694,-71.120474
67985,70682,9248,1731,9602,26,726,160000,42.3957350274,-71.1205677957
68443,69683,9344,2046,9598,18,868,160000,42.3957453455,-71.1205922123
41044,59959,51294,1750,4026,171,1756,160000,42.395796691,-71.1207104246
47437,19345,87575,1431,1539,124,2549,160000,42.3958480364,-71.1208286371
56718,32180,58826,2209,6767,12,3288,160000,42.3958993819,-71.1209468496
48116,65645,32039,3109,9708,38,1345,160000,42.3959507274,-71.1210650623
38503,61274,45842,3417,6371,76,4517,160000,42.3960020729,-71.121183275
59870,88565,4039,303,6804,11,408,160000,42.3960534183,-71.1213014879
32085,78990,37601,1816,7956,75,1477,160000,42.3961047638,-71.1214197008
69980,36935,28320,3159,20851,11,744,160000,42.396124,-71.121464
69531,36785,27643,3544,21709,14,774,160000,42.3961561093,-71.1215379138
81745,26978,25382,2792,22194,13,896,160000,42.3961751456,-71.1215823718
100911,33844,13109,2389,9376,29,342,160000,42.3962262913,-71.1217007437
74393,55152,12450,898,14679,192,2236,160000,42.3962774369,-71.1218191157
64010,68796,16884,1116,6444,107,2643,160000,42.3963161,-71.1219086
63323,69156,16665,899,7004,99,2854,160000,42.3963285825,-71.1219374878
44816,82153,17632,3800,7943,113,3543,160000,42.3963672232,-71.12202699
48739,74076,17630,5898,12716,37,904,160000,42.3964183464,-71.12214538
70089,47872,26581,5779,7466,31,2182,160000,42.3964694695,-71.1222637702
73080,42455,27343,2791,12882,16,1433,160000,42.396489,-71.122309
65638,53978,21035,3040,15463,13,833,160000,42.396497249,-71.1224456884
93052,49457,4826,1021,10825,5,814,160000,42.396505498,-71.1225823769
54815,71047,17353,3469,12642,41,633,160000,42.3965205927,-71.1223821604
33626,46152,74603,1057,3491,62,1009,160000,42.3729769975,-71.104971215
33626,46152,74603,1057,3491,62,1009,160000,42.373027598,-71.1050899718
62433,28657,62716,1124,1996,224,2850,160000,42.3730781985,-71.1052087287
74858,23291,56278,2445,2490,136,502,160000,42.373128799,-71.1053274857
53715,32165,67426,2246,3635,223,590,160000,42.3731793995,-71.1054462428
54420,30623,68058,433,5838,29,599,160000,42.37323,-71.105565
48403,46868,58039,500,5065,74,1051,160000,42.3729769975,-71.104971215
48403,46868,58039,500,5065,74,1051,160000,42.373027598,-71.1050899718
74760,48782,27634,3540,4461,198,625,160000,42.3730781985,-71.1052087287
59362,79312,16752,269,3770,184,351,160000,42.373128799,-71.1053274857
94073,42332,18043,463,4360,143,586,160000,42.3731793995,-71.1054462428
73792,57801,22451,1667,3062,96,1131,160000,42.37323,-71.105565
44364,48377,51299,12505,2423,345,687,160000,42.3788683242,-71.1353876777
17241,42296,79379,15153,3613,151,2167,160000,42.378883,-71.13551
19139,81351,51375,5116,2218,301,500,160000,42.3788845636,-71.1355230093
13542,87237,53115,2617,2433,570,486,160000,42.378900803,-71.135658341
34721,61196,47601,13874,1666,357,585,160000,42.3789040192,-71.1353758795
24535,87999,40399,2294,4103,427,243,160000,42.3789170424,-71.1357936727
41428,62240,37224,15080,2432,844,752,160000,42.3789250384,-71.135241759
11179,88909,49094,6066,1981,1829,942,160000,42.3789332818,-71.1359290045
44174,60623,34497,16527,3507,340,332,160000,42.3789460577,-71.1351076384
12825,89525,50171,5442,1056,611,370,160000,42.3789495212,-71.1360643363
16756,89704,47598,1038,4002,571,331,160000,42.3789657606,-71.1361996681
37026,56603,43334,19090,3023,253,671,160000,42.3789670769,-71.1349735178
19954,66046,67630,3362,1993,487,528,160000,42.378982,-71.136335
25871,66834,48009,12645,5044,360,1237,160000,42.3789880961,-71.1348393971
25178,66514,47650,14406,4788,382,1082,160000,42.378988,-71.13484
16148,57881,66050,15965,2870,197,889,160000,42.379007676,-71.1347055064
24317,64665,45177,21336,3692,288,525,160000,42.3790273519,-71.1345710127
21067,67436,59417,8523,2917,131,509,160000,42.3790470279,-71.1344365189
25710,62941,63770,3242,3386,380,571,160000,42.3790667039,-71.1343020251
