hue0,hue1,hue2,hue3,hue4,hue5,total,lat,lng
117852,74026,22113,190756,2565,2288,409600,40.75244152,-74.0075843455
128047,67512,68707,138015,4000,3319,409600,40.75244152,-74.0075843455
246336,49692,62906,44770,2905,2991,409600,40.7524415,-74.0032800182
120765,93175,87044,102861,1456,4299,409600,40.7524415,-74.0032800182
82497,143901,159051,16933,2651,4567,409600,40.7524415,-74.0032800182
178652,97003,21827,108274,1821,2023,409600,40.7524415,-74.0032800182
117079,73298,27346,190022,914,941,409600,40.7530538351,-73.9634645052
63740,90409,101735,141453,7854,4409,409600,40.7530538351,-73.9634645052
125884,41793,43630,190380,4416,3497,409600,40.7530538351,-73.9634645052
43195,97730,54034,209006,4611,1024,409600,40.7530538351,-73.9634645052
127507,87410,96677,66653,19198,12155,409600,40.7530538401,-73.964540597
92701,186668,33478,39214,27826,29713,409600,40.7530538401,-73.964540597
82262,139853,34092,111136,26748,15509,409600,40.7530538401,-73.964540597
117385,67714,77891,70462,53868,22280,409600,40.7530538401,-73.964540597
171524,114132,20930,67640,19255,16119,409600,40.7530538451,-73.9656166887
39353,104161,45559,184756,24580,11191,409600,40.7530538451,-73.9656166887
103015,91460,42711,108372,15570,48472,409600,40.7530538451,-73.9656166887
110324,80380,29223,97082,52078,40513,409600,40.7530538451,-73.9656166887
152433,35685,28917,185275,3625,3665,409600,40.7530538501,-73.9666927804
65991,66331,133194,120346,14433,9305,409600,40.7530538501,-73.9666927804
199097,69316,56483,69270,6075,9359,409600,40.7530538501,-73.9666927804
131299,72495,75900,114740,10462,4704,409600,40.7530538501,-73.9666927804
68383,150097,108287,68274,3346,11213,409600,40.7530538551,-73.9677688721
30525,159186,168259,46382,2074,3174,409600,40.7530538551,-73.9677688721
82935,168037,93165,53242,7406,4815,409600,40.7530538551,-73.9677688721
33114,136119,126380,102521,8295,3171,409600,40.7530538551,-73.9677688721
119866,181160,64713,34724,5359,3778,409600,40.7530538601,-73.9688449639
158437,82806,45116,116427,3599,3215,409600,40.7530538601,-73.9688449639
182280,95801,30815,87930,8231,4543,409600,40.7530538601,-73.9688449639
115659,185493,38098,65361,2510,2479,409600,40.7530538601,-73.9688449639
40612,101252,157833,104143,2061,3699,409600,40.7530538651,-73.9699210556
60597,83032,144534,115156,3297,2984,409600,40.7530538651,-73.9699210556
74517,155711,97924,66258,8009,7181,409600,40.7530538651,-73.9699210556
129868,87794,77866,105136,3353,5583,409600,40.7530538651,-73.9699210556
117991,181805,26308,63613,14810,5073,409600,40.7530538701,-73.9709971473
82016,161301,38018,110182,10450,7633,409600,40.7530538701,-73.9709971473
68183,130056,35045,144900,22256,9160,409600,40.7530538701,-73.9709971473
68268,157395,56847,121029,3475,2586,409600,40.7530538701,-73.9709971473
57576,214970,76807,51648,3050,5549,409600,40.7530538751,-73.9720732391
106197,192846,72570,31989,2867,3131,409600,40.7530538751,-73.9720732391
56235,198867,96790,45727,8596,3385,409600,40.7530538751,-73.9720732391
73916,138977,120924,73197,831,1755,409600,40.7530538751,-73.9720732391
98273,157957,37678,108251,3968,3473,409600,40.7530538801,-73.9731493308
77527,83892,47775,195314,3136,1956,409600,40.7530538801,-73.9731493308
205637,118779,37694,41946,2451,3093,409600,40.7530538801,-73.9731493308
30990,116342,83543,172045,4246,2434,409600,40.7530538801,-73.9731493308
154263,98731,113206,24807,8550,10043,409600,40.7530538851,-73.9742254225
175165,95006,77736,57547,2003,2143,409600,40.7530538851,-73.9742254225
74765,164050,150934,14770,2071,3010,409600,40.7530538851,-73.9742254225
162280,65907,84632,76275,11329,9177,409600,40.7530538851,-73.9742254225
112454,128690,37000,125910,2282,3264,409600,40.7530538901,-73.9753015142
90500,73740,139908,99675,2406,3371,409600,40.7530538901,-73.9753015142
127211,149579,73981,54467,1847,2515,409600,40.7530538901,-73.9753015142
150946,72393,42706,137471,2265,3819,409600,40.7530538901,-73.9753015142
97914,49046,36570,189455,26348,10267,409600,40.7530538951,-73.976377606
208010,47561,23286,101547,17387,11809,409600,40.7530538951,-73.976377606
186533,82028,46035,68356,14697,11951,409600,40.7530538951,-73.976377606
175395,42636,39945,109150,26655,15819,409600,40.7530538951,-73.976377606
137680,45485,44343,172026,5099,4967,409600,40.7530539001,-73.9774536977
88444,89915,54756,164289,7956,4240,409600,40.7530539001,-73.9774536977
147585,77429,48530,128138,3702,4216,409600,40.7530539001,-73.9774536977
133260,99825,81557,91473,2153,1332,409600,40.7530539001,-73.9774536977
93193,55458,183402,55670,12047,9830,409600,40.7530539051,-73.9785297894
100788,106914,112282,77951,5740,5925,409600,40.7530539051,-73.9785297894
42725,79240,229898,47868,6663,3206,409600,40.7530539051,-73.9785297894
143741,56608,104812,76133,11251,17055,409600,40.7530539051,-73.9785297894
72400,127384,146321,46967,7455,9073,409600,40.7530539101,-73.9796058812
71270,70937,123826,136767,3172,3628,409600,40.7530539101,-73.9796058812
32908,93677,200861,76829,2886,2439,409600,40.7530539101,-73.9796058812
100173,128549,113863,51982,9397,5636,409600,40.7530539101,-73.9796058812
68025,77438,117153,138071,5233,3680,409600,40.7530539151,-73.9806819729
134950,82630,49921,114996,13204,13899,409600,40.7530539151,-73.9806819729
102447,53290,35568,205380,8672,4243,409600,40.7530539151,-73.9806819729
64819,128318,113601,96742,3642,2478,409600,40.7530539151,-73.9806819729
129195,115280,28490,107977,12375,16283,409600,40.7530539201,-73.9817580646
18603,188948,148502,48065,4486,996,409600,40.7530539201,-73.9817580646
26908,115162,177958,86129,2290,1153,409600,40.7530539201,-73.9817580646
92062,127045,130202,52978,3483,3830,409600,40.7530539201,-73.9817580646
63145,131420,30923,130725,41060,12327,409600,40.7530539251,-73.9828341563
104659,125356,27106,78174,39379,34926,409600,40.7530539251,-73.9828341563
100742,147683,16604,87835,34232,22504,409600,40.7530539251,-73.9828341563
71219,124929,64135,81146,50871,17300,409600,40.7530539251,-73.9828341563
49682,192329,47493,105895,9076,5125,409600,40.7530539301,-73.9839102481
131164,73318,77155,112440,7044,8479,409600,40.7530539301,-73.9839102481
146012,61589,35328,144034,12966,9671,409600,40.7530539301,-73.9839102481
82276,114723,61315,135753,9114,6419,409600,40.7530539301,-73.9839102481
100835,110072,117450,70023,4445,6775,409600,40.7530539351,-73.9849863398
102123,168351,62738,55453,3759,17176,409600,40.7530539351,-73.9849863398
111016,115758,101251,62692,6072,12811,409600,40.7530539351,-73.9849863398
59533,134976,162171,48196,1911,2813,409600,40.7530539351,-73.9849863398
67155,131952,174626,25797,2724,7346,409600,40.7530539401,-73.9860624315
97187,165156,96518,43887,2150,4702,409600,40.7530539401,-73.9860624315
80172,162159,117600,42556,2448,4665,409600,40.7530539401,-73.9860624315
69287,104610,164689,61825,5738,3451,409600,40.7530539401,-73.9860624315
124463,79141,40429,134536,12863,18168,409600,40.7530539451,-73.9871385233
119796,56022,30134,162680,21203,19765,409600,40.7530539451,-73.9871385233
72249,95729,75917,127420,17712,20573,409600,40.7530539451,-73.9871385233
185483,52196,28297,106659,20609,16356,409600,40.7530539451,-73.9871385233
181610,63088,37911,111945,6939,8107,409600,40.7530539501,-73.988214615
22036,71357,150712,153313,6365,5817,409600,40.7530539501,-73.988214615
71953,50465,101214,164991,12206,8771,409600,40.7530539501,-73.988214615
56299,83338,112452,148397,4143,4971,409600,40.7530539501,-73.988214615
183060,56301,67474,93826,3798,5141,409600,40.7530539551,-73.9892907067
114897,111919,121937,56241,1656,2950,409600,40.7530539551,-73.9892907067
110621,128506,94468,72562,1522,1921,409600,40.7530539551,-73.9892907067
156705,92753,80887,71112,2271,5872,409600,40.7530539551,-73.9892907067
140345,85832,94571,82597,2430,3825,409600,40.7530539601,-73.9903667985
185216,94623,57054,45525,3361,23821,409600,40.7530539601,-73.9903667985
64672,189106,80859,69159,1544,4260,409600,40.7530539601,-73.9903667985
107519,116355,126831,52966,2147,3782,409600,40.7530539601,-73.9903667985
167902,82151,47421,103267,4967,3892,409600,40.7530539651,-73.9914428902
211394,18934,134326,19797,19691,5458,409600,40.7530539651,-73.9914428902
220453,35587,24331,96760,20445,12024,409600,40.7530539651,-73.9914428902
154710,47185,29554,165375,6298,6478,409600,40.7530539651,-73.9914428902
92914,113441,129656,68984,2123,2482,409600,40.7530539701,-73.9925189819
89394,120119,128567,59457,4112,7951,409600,40.7530539701,-73.9925189819
78453,158322,114893,52169,2757,3006,409600,40.7530539701,-73.9925189819
143985,84846,74004,97033,2489,7243,409600,40.7530539701,-73.9925189819
185990,60559,42765,90491,7419,22376,409600,40.7530539751,-73.9935950736
135391,70062,43007,89249,11453,60438,409600,40.7530539751,-73.9935950736
130260,65832,38806,156220,6446,12036,409600,40.7530539751,-73.9935950736
160609,46743,41852,149092,5019,6285,409600,40.7530539751,-73.9935950736
155061,52813,32520,129156,19545,20505,409600,40.7530539801,-73.9946711654
213313,46211,40749,93352,6516,9459,409600,40.7530539801,-73.9946711654
152717,22542,30635,181131,5512,17063,409600,40.7530539801,-73.9946711654
182648,24316,18078,164751,8274,11533,409600,40.7530539801,-73.9946711654
133699,39262,25561,178829,7682,24567,409600,40.7530539851,-73.9957472571
253254,40920,23405,64741,6257,21023,409600,40.7530539851,-73.9957472571
178740,21608,14079,184888,5792,4493,409600,40.7530539851,-73.9957472571
127774,21730,14365,219586,9723,16422,409600,40.7530539851,-73.9957472571
205905,39750,33707,108565,2653,19020,409600,40.753053995,-73.9978994406
78723,64164,61136,145675,13641,46261,409600,40.753053995,-73.9978994406
108085,82262,37047,173466,4570,4170,409600,40.753053995,-73.9978994406
171171,39983,45798,131216,7685,13747,409600,40.753053995,-73.9978994406
119972,22575,23318,229090,5875,8770,409600,40.75305399,-73.9968233488
88668,67298,56867,162409,18006,16352,409600,40.75305399,-73.9968233488
130793,82965,35248,151222,4470,4902,409600,40.75305399,-73.9968233488
126646,27629,37159,190831,13779,13556,409600,40.75305399,-73.9968233488
127258,55813,10248,212583,1549,2149,409600,40.753054005,-74.000051624
182558,90146,11083,123667,1205,941,409600,40.753054005,-74.000051624
36342,84442,27916,254792,3940,2168,409600,40.753054005,-74.000051624
188165,106091,18602,90228,4127,2387,409600,40.753054005,-74.000051624
110580,140657,59733,87681,5747,5202,409600,40.753054015,-74.0022038075
65634,93759,61201,183154,3850,2002,409600,40.753054015,-74.0022038075
92868,142809,95431,74142,2214,2136,409600,40.753054015,-74.0022038075
152468,93005,31996,127011,2273,2847,409600,40.753054015,-74.0022038075
49607,113323,94598,148874,1399,1799,409600,40.753054025,-74.004355991
147973,86013,66471,102325,3365,3453,409600,40.753054025,-74.004355991
53517,75586,183009,90969,4712,1807,409600,40.753054025,-74.004355991
215468,109620,56730,27015,298,469,409600,40.753054025,-74.004355991
181605,94802,34619,92123,3637,2814,409600,40.75305402,-74.0032798992
98813,116904,94439,92166,2612,4666,409600,40.75305402,-74.0032798992
104864,140253,106255,41812,9725,6691,409600,40.75305402,-74.0032798992
149336,59501,40833,154610,3218,2102,409600,40.75305402,-74.0032798992
124284,51095,44684,173465,11721,4351,409600,40.753054035,-74.0065081744
152763,48941,32402,134408,22254,18832,409600,40.753054035,-74.0065081744
121748,94588,24091,163052,3265,2856,409600,40.753054035,-74.0065081744
79352,73957,111909,128368,9055,6959,409600,40.753054035,-74.0065081744
97640,141304,81986,86741,715,1214,409600,40.75305403,-74.0054320827
105087,104994,72990,114468,8620,3441,409600,40.75305403,-74.0054320827
49937,216190,101409,22379,13141,6544,409600,40.75305403,-74.0054320827
168558,76162,19146,139527,3272,2935,409600,40.75305403,-74.0054320827
114657,84955,64369,91191,31740,22688,409600,40.75305404,-74.0075842661
144678,71515,58479,123326,10229,1373,409600,40.75305404,-74.0075842661
72875,78085,117175,138162,1901,1402,409600,40.75305404,-74.0075842661
208117,26890,14985,94668,51741,13199,409600,40.75305404,-74.0075842661
282643,61495,18732,21939,9488,15303,409600,40.753054,-73.9989755323
257253,75314,21197,30844,13132,11860,409600,40.753054,-73.9989755323
299875,47122,17227,5437,11102,28837,409600,40.753054,-73.9989755323
261152,35737,18058,40680,35160,18813,409600,40.753054,-73.9989755323
295958,39269,2126,60035,8706,3506,409600,40.7536663551,-73.9634640195
69410,67776,89118,167212,11646,4438,409600,40.7536663551,-73.9634640195
240925,54973,15943,90971,4232,2556,409600,40.7536663551,-73.9634640195
93698,93229,39652,174651,6174,2196,409600,40.7536663551,-73.9634640195
77864,82228,59175,127718,42841,19774,409600,40.7536663601,-73.9645401211
68867,151800,35137,90127,49185,14484,409600,40.7536663601,-73.9645401211
92948,113236,69858,67681,39995,25882,409600,40.7536663601,-73.9645401211
84813,153153,42940,74292,15266,39136,409600,40.7536663601,-73.9645401211
62819,176043,26096,97537,25383,21722,409600,40.7536663651,-73.9656162227
69397,138705,34877,94729,38884,33008,409600,40.7536663651,-73.9656162227
89797,80823,32698,113772,55000,37510,409600,40.7536663651,-73.9656162227
41657,152767,44606,87887,56428,26255,409600,40.7536663651,-73.9656162227
138554,44513,41067,177603,3356,4507,409600,40.7536663701,-73.9666923244
132628,26804,104579,133039,7716,4834,409600,40.7536663701,-73.9666923244
147671,56225,99055,87130,8611,10908,409600,40.7536663701,-73.9666923244
224200,48906,47728,76113,5044,7609,409600,40.7536663701,-73.9666923244
113981,139153,22015,60448,42124,31879,409600,40.7536663751,-73.967768426
99300,149471,29412,89145,23487,18785,409600,40.7536663751,-73.967768426
85959,140521,24281,112385,35319,11135,409600,40.7536663751,-73.967768426
60115,75029,39724,213572,16945,4215,409600,40.7536663751,-73.967768426
120888,203654,40406,39292,3424,1936,409600,40.7536663801,-73.9688445277
157469,75879,97851,73817,1411,3173,409600,40.7536663801,-73.9688445277
182945,89012,30694,96269,5743,4937,409600,40.7536663801,-73.9688445277
87412,204109,44697,68633,2295,2454,409600,40.7536663801,-73.9688445277
23500,203170,88075,90088,2481,2286,409600,40.7536663851,-73.9699206293
78046,127918,73370,116179,6367,7720,409600,40.7536663851,-73.9699206293
55847,118621,80508,136457,11547,6620,409600,40.7536663851,-73.9699206293
69896,232139,56046,48374,1788,1357,409600,40.7536663851,-73.9699206293
124651,154117,100953,27644,495,1740,409600,40.7536663901,-73.9709967309
166905,126513,62514,47532,1617,4519,409600,40.7536663901,-73.9709967309
52714,185665,93328,73219,2382,2292,409600,40.7536663901,-73.9709967309
159791,115579,90445,38903,2672,2210,409600,40.7536663901,-73.9709967309
150388,36173,28780,185394,5794,3071,409600,40.7536663951,-73.9720728326
55877,95164,137949,115618,2418,2574,409600,40.7536663951,-73.9720728326
77626,112049,53096,165488,755,586,409600,40.7536663951,-73.9720728326
127970,97411,87800,85179,6274,4966,409600,40.7536663951,-73.9720728326
89998,145013,88491,77794,4780,3524,409600,40.7536664001,-73.9731489342
27484,151081,99873,119103,9413,2646,409600,40.7536664001,-73.9731489342
116650,106216,34005,138392,6839,7498,409600,40.7536664001,-73.9731489342
44301,166836,78379,80852,33895,5337,409600,40.7536664001,-73.9731489342
172439,60658,38661,129033,4568,4241,409600,40.7536664051,-73.9742250359
114472,71170,47243,166357,2340,8018,409600,40.7536664051,-73.9742250359
85501,103219,62463,146065,7747,4605,409600,40.7536664051,-73.9742250359
183313,78105,46804,92459,3519,5400,409600,40.7536664051,-73.9742250359
89577,175447,124439,16586,1264,2287,409600,40.7536664101,-73.9753011375
200519,142863,42378,18206,1862,3772,409600,40.7536664101,-73.9753011375
67249,191525,127869,15478,3251,4228,409600,40.7536664101,-73.9753011375
172817,102393,76630,46658,2612,8490,409600,40.7536664101,-73.9753011375
86296,72669,46026,195885,5692,3032,409600,40.7536664151,-73.9763772392
177382,37410,30077,130099,19458,15174,409600,40.7536664151,-73.9763772392
129316,79606,50107,131534,7042,11995,409600,40.7536664151,-73.9763772392
216775,71417,27389,66179,12893,14947,409600,40.7536664151,-73.9763772392
80889,121597,65743,126149,6832,8390,409600,40.7536664201,-73.9774533408
112495,79805,40721,161222,8477,6880,409600,40.7536664201,-73.9774533408
68981,85134,89132,149632,8723,7998,409600,40.7536664201,-73.9774533408
146742,97306,25010,129541,6642,4359,409600,40.7536664201,-73.9774533408
83489,99018,174382,47847,2038,2826,409600,40.7536664251,-73.9785294424
122869,93401,135884,47462,4146,5838,409600,40.7536664251,-73.9785294424
